X,Y,ROADNO,CLASS,REGION,WIDTH,LANES,SURFTYPE,PAVETYPE,CONDITION,length_1,segment_id
18.6920764195282,-34.0271175148101,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,UUZT4OE
18.6968638797086,-34.0289999998811,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,EK3DHQ6
18.7016515205818,-34.0308839702273,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,71YNY81
18.7063334970813,-34.0327325238255,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,8PK91S2
18.71112258,-34.034616,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,D7SS5LM
18.71591112,-34.03649898,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,F8OXXG7
18.7205974177854,-34.0383419991061,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,TC7A716
18.7253890141929,-34.0402324926973,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,KNG6Z86
18.7297891145119,-34.0419585129268,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,N1MTRIJ
18.7345434594991,-34.0431134849389,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,A3B2HGD
18.74022642,-34.043707035,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,EKVTVMV
18.74580084,-34.044283035,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,9WPSDH2
18.75075192,-34.04538198,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,MP664QK
18.7549950617571,-34.0474334860826,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,2BTEHF3
18.759274020164,-34.0500264750985,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,KL3QK6O
18.7636415445335,-34.0526750428217,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,ICNJ23X
18.7680549432456,-34.055350021553,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,H7OMXI9
18.7721685,-34.0577505,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,YGRV6SD
18.7764584377817,-34.0591990045249,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,OHQYM1R
18.78331662,-34.05936852,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,1JRNIP6
18.7873666199488,-34.0588055250072,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,Y5Z7TXB
18.79375698,-34.058977515,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,3QSXJH3
18.7972590580807,-34.0607434938465,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,6Q68JYJ
18.8016539408203,-34.0633539904838,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,M4U0X5G
18.80605656,-34.065963495,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,H48JVZQ
18.8104573820954,-34.0685749812725,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,W0EUG1C
18.81465246,-34.071533505,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,7O594ZJ
18.81837252,-34.07490999,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,2J6C2D5
18.8221860001229,-34.0783614901143,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,XPEXW89
18.8259325201681,-34.0817255101379,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,TONSERE
18.8297144989081,-34.0840679845381,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,16WNX7T
18.83585412,-34.086039975,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,BDDVLQE
18.83898612,-34.08900552,N2,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,569.132,EDXK0HP
18.9767458792266,-33.7620280055656,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,HFQZU6J
18.9807490791551,-33.759144990617,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,NFUEAN5
18.98475048,-33.756252975,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,Q2HCM1O
18.9887659191914,-33.7533629855913,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,HUFD7IU
18.9926775,-33.75053001,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,Q17B8NG
18.9967499968185,-33.7475830073897,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,P5N4Z0R
19.0005885,-33.74481402,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,MQE3R88
19.00465254,-33.742616535,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,Y4B7JOT
19.0085700559086,-33.7416134856553,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,ZFMKTPH
19.0155285031291,-33.7418699857278,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,J151TEQ
19.0198859409628,-33.7428714602322,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,GZ48XRL
19.0239049769116,-33.7439324692573,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,IH75D0V
19.03028994,-33.74413002,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,549.386,W8VXVR4
18.66304998,-33.87500901,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,TK9DSXW
18.66738096,-33.87315249,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,ZCX0S5O
18.6717006,-33.871312485,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,HIUQ2RB
18.6760245593639,-33.8694610052813,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,VHGABXK
18.680509080371,-33.8674689898064,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,S55R1TY
18.6843056382946,-33.8650849811237,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,68KOZH6
18.6882246,-33.862529475,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,G5753GU
18.6921405,-33.8599845,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,V5PX6ZH
18.6961078766138,-33.8573994773299,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,522.834,T1DB85Y
18.9561060001466,-33.7766160148963,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.537,YU41XSB
18.9601965005179,-33.7736674796323,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.537,G5UHNNF
18.9643168721577,-33.7706949588968,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.537,0
18.9683710202735,-33.767765999806,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.537,IZ61FEM
18.972461516585,-33.7648175124351,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.537,UB5HE92
18.6918984009822,-33.8604314843577,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.698,CTB99FS
18.6960794396162,-33.8577154652484,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.698,PDDTLDP
18.7004196,-33.854904495,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.698,C6JTJJC
18.721730521206,-33.8410705042194,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,572.744,HH4TZKC
18.7257585578854,-33.8386304710245,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,572.744,SQ0TZ3H
18.9604198808265,-33.7738175093895,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.553,9EXF4O5
18.9645139762273,-33.7708679877714,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.553,64QSPWU
18.9685924183933,-33.767928001189,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.553,AUFDV1E
18.97266348,-33.764976,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,560.553,C1ERJ22
18.6275030390264,-34.0067910159473,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,0QQIE2L
18.6308875790555,-34.0035129909325,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,HM3QRDM
18.6342145202243,-34.0002864897823,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,89VZ0E3
18.6374869182913,-33.9971089966624,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,EZG7A38
18.64086588,-33.99382602,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,DRNRL0M
18.64417248,-33.990607485,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,4K39AFD
18.6474819622486,-33.9873925027774,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,GUA17R4
18.6508535461225,-33.9838839809828,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,SE831U7
18.6523808403785,-33.9797824631281,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,516.039,P0XX6RS
19.0336345198953,-33.7434000300199,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,0
19.0368325781649,-33.7429815301181,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,0
19.044455035664,-33.7434290092626,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,0
19.0493449193023,-33.744154994895,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,0
19.0543464000886,-33.7448894850129,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,Q54XDYI
19.0580720283477,-33.7454325057028,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,1S5XWTK
19.064748426298,-33.7440044644,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,S9PC5LR
19.067169960311,-33.7404270144599,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,KDFE19M
19.0698285586187,-33.7364019914444,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,564.661,0
19.1304973830251,-33.7303075027984,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1351025,-33.728224995,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1399068813447,-33.726618494503,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1437934398032,-33.7252844700478,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1496182819433,-33.724794969633,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1547338399999,-33.724726515,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.15903638,-33.724514025,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.16403246,-33.724830015,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1693221175004,-33.7246365159238,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1721965404093,-33.7238945099427,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1804428861551,-33.7234624628468,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.1827411197547,-33.7218814802282,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,550.742,0
19.2327068502213,-33.702803010645,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.23671142,-33.70372398,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2426100201256,-33.7042589850095,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2476126579086,-33.7046270398431,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2515898620086,-33.7049219694776,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2577264213542,-33.7036840190562,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2615944427367,-33.7006824718337,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2642548399777,-33.6968624700326,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2670639211728,-33.6926960082368,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.269890095998,-33.688858009248,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2740410780312,-33.6857339711659,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.278444059018,-33.6831265355902,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2825034217709,-33.6799199679205,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2850110006025,-33.6757634983465,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.2856599,-33.67094301,N1,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,557.486,0
19.18712862,-33.720754995,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.1926400430046,-33.7187309793911,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.1948390931077,-33.715265990471,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.1987656198263,-33.7115460153165,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.2012435,-33.707237985,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.20373992,-33.70304349,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.2064654741627,-33.7002674887782,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.211172971829,-33.6995770073668,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.21895352,-33.69956148,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.2224786403802,-33.700400505092,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
19.2274514998098,-33.7015874699539,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,561.017,0
18.9284785192623,-34.1490410150104,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,H8PYLH4
18.9350086960308,-34.1505134827531,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,6CP0S10
18.93712752,-34.151697,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,XHKKOUG
18.9429814758107,-34.1528355005834,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,D5DGOZ9
18.9472573811201,-34.1522699848567,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,XB2TN3V
18.9516364178459,-34.1516849852811,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,N9A4I1K
18.9578584837187,-34.1516950204867,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,0
18.962671500296,-34.1522800200389,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,DS4NLQE
18.9677764822896,-34.1537864865754,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Good,571.301,0
18.7002401395172,-33.8547235053197,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,S7S8GMD
18.7046794798449,-33.851846475104,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,9NXZ103
18.7090304388158,-33.8490225007677,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,8SB405D
18.7134249609001,-33.8461779601032,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,5QTO800
18.7178245196867,-33.8433154652028,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,B6D0HHC
18.72216252,-33.840497475,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,24P30PE
18.7263374357364,-33.8381090118815,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,UCJGSIW
18.7317008955151,-33.8364450013233,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,B1VWF3B
18.73681344,-33.835020975,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,NL4FSPV
18.7418385004233,-33.8336125198813,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,LG58LKX
18.74685906,-33.832213965,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,GX2UELI
18.7518724161392,-33.8308089760682,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,F14EJLW
18.756891003723,-33.8294124889447,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,8WHR0ZV
18.761909938696,-33.8280124953643,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,DMGFH2Z
18.7670349,-33.826588965,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,0OH5J23
18.77205096,-33.825183975,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,QTT8QNT
18.7770689978596,-33.8237824956086,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,582.036,XBYNXP7
18.70468056,-33.852132495,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.948,GBN0X51
18.708900122391,-33.8494030184525,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.948,3ZQNS8O
18.71320644,-33.846606495,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.948,L6EU3EB
18.7174755,-33.843837465,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,565.948,3VORNT0
19.1897418718791,-33.7203449974391,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.1923399830577,-33.7181134886435,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.1948714965141,-33.7146414771299,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.1988134998412,-33.7109929652693,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.2012915587511,-33.7066960071879,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.2037685396872,-33.7024989904259,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.2065326103565,-33.6998660004983,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.2106221409512,-33.6993170399588,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.21912254,-33.69938652,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.22296014,-33.700303485,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
19.2277949397786,-33.7015774799384,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Good,564.831,0
18.78340104,-33.822265005,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,Q7OLWGV
18.7884124241888,-33.8208574937962,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,C3K236I
18.79353,-33.81943248,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,7T2W8WU
18.7985980919596,-33.8180149801212,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,VI1GKEJ
18.8036738991406,-33.8166040052361,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,8YJIRQ2
18.80879598,-33.815171025,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,ZQJNJPJ
18.8138633120784,-33.813747991729,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,LRCHHQJ
18.81893394,-33.812330985,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,SNTDQP9
18.8240540393438,-33.8108999851923,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,LUOD99L
18.8291775610796,-33.809469974679,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,Z4VBV3L
18.8341874987237,-33.8080675053668,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,UAXX1ZE
18.8393059728609,-33.8066325020307,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,B3XNGYS
18.8444210406579,-33.8052024898135,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,T14JPJU
18.8495315978634,-33.8037729756219,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,MFUUB92
18.85454406173,-33.8023674895079,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,C0RCCDP
18.85966164,-33.800934015,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,Q75ZW1Q
18.8644185,-33.799747005,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,3A5K1RU
18.8700265793451,-33.7987960201102,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,D3349RH
18.87521508,-33.797920005,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,6K0F6S9
18.8803994496775,-33.7970410183429,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,WPD6G14
18.8856181518857,-33.7960749607756,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,XFMDDJ7
18.8907924579818,-33.795016020423,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,J7MH0RF
18.8959244398457,-33.7939690050324,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,0
18.9011624418488,-33.7928959796138,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,YGKOTWP
18.9062974800372,-33.7918440149922,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,QOH3V3H
18.9114386409793,-33.7907949747714,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,VTJ1O97
18.9166249387937,-33.7897279791622,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,T7XSLG6
18.9218134829468,-33.7886675093972,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,C62YWEF
18.9269950796236,-33.7876020004438,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,4T821GV
18.93218256,-33.78653703,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,1451FOG
18.9373204798453,-33.7854874950309,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,PV3AVCT
18.9428715,-33.784335,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,UHFPI9X
18.947817540174,-33.7825764899102,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,J8FAZRB
18.9520059596473,-33.779883015258,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,0FF63NM
18.95625108,-33.77681901,N1,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,587.969,CRAU339
19.0738065570922,-33.7335405314088,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.0781598584696,-33.732054000323,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.08498996,-33.731847495,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.08925002,-33.732332505,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.09426158007,-33.7329035100085,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.099383839908,-33.7334764949889,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.1040199203851,-33.7339899900431,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.1106154825135,-33.7339649696169,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,0
19.1151964821816,-33.7327215289895,N1,Primary,Western Cape,7.4,2,Paved,FLEX,Good,567.856,C6E7KMD
18.6532925394828,-33.9752619924398,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,504.848,GFX7S4B
18.6541948799191,-33.9708699903957,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,504.848,96FMXIF
18.655104960102,-33.966386009433,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,504.848,6BYSPD6
18.65599992,-33.961947525,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,504.848,FTX7LB8
18.65690388,-33.957508995,R300,Primary,Western Cape,20.2,2,Paved,FLEX,Very Good,504.848,4A66E8Q
18.90671004,-34.1299035,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,A31P11M
18.9111141,-34.131383505,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,1NG8I9K
18.9156220189907,-34.1328984746657,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,YVR8GT6
18.9197080143371,-34.1343099880681,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,VBUCV9N
18.9253274440019,-34.134515998728,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,LXZFSP3
18.92986056,-34.13307348,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,8Z5P9T1
18.93072006,-34.129847025,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,3WK9HI2
18.9338860906222,-34.127755032691,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,DVQD3DE
18.9354448821114,-34.1304109687569,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,3MW0MN9
18.9373265996881,-34.1343389721183,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,DUKT4RG
18.93355992,-34.137497025,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,1VFLTND
18.93083598,-34.14064797,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,RYJYAPI
18.92989494,-34.144821,N2,Primary,Western Cape,12.8,2,Paved,FLEX,Very Good,521.945,X9J910I
18.5406969594755,-33.9537115378694,N7,Primary,Western Cape,0,0,Paved,Unknown,Unknown,500.581,YAPO4I4
18.54101466,-33.955584975,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,148.802,NFEBWR6
18.55565748,-33.960041505,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,452.679,93O3U6U
18.5514771421355,-33.9587767923784,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,452.679,U3KP57C
18.5477513281474,-33.9576806185751,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,452.679,UY59I9M
18.5442524993059,-33.9566350047828,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,452.679,SUP29NG
18.5575104,-33.960598515,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,68.524,LLGN7DY
18.57231234,-33.96686301,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,88.58,ZP9STNM
18.5754749393329,-33.9703514992378,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,496.859,7AKUBY4
18.5789882816987,-33.9743413209358,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,496.859,M3INBBC
18.5819415069231,-33.9776879622851,N2,Primary,Western Cape,0,0,Paved,Unknown,Unknown,496.859,1K4ZYII
